"","vegdv","treatments"
"X3_2_5_7_EP",3.46741362088964,"3_2_5EP_184"
"X3_2_5_8_EP",8.35069188287108,"3_2_5EP_184"
"X3_2_5_9_EP",3.08535385692115,"3_2_5EP_184"
"X3_2_6_1_EP",6.02385411014102,"3_2_6EP_185"
"X3_2_6_10_EP",1.08224687153939,"3_2_6EP_185"
"X3_2_6_2_EP",2.22877018670634,"3_2_6EP_185"
"X3_2_6_3_EP",5.58900953414575,"3_2_6EP_185"
"X3_2_6_4_EP",3.88093804475015,"3_2_6EP_185"
"X3_2_6_5_EP",8.34842878075889,"3_2_6EP_185"
"X3_2_6_6_EP",8.31635868989687,"3_2_6EP_185"
"X3_2_6_7_EP",8.01793250198004,"3_2_6EP_185"
"X3_2_6_8_EP",3.36858733424264,"3_2_6EP_185"
"X3_2_6_9_EP",7.04359490262959,"3_2_6EP_185"
"X3_2_7_1_EP",1.20757398905223,"3_2_7EP_186"
"X3_2_7_10_EP",1.48821232981142,"3_2_7EP_186"
"X3_2_7_2_EP",2.32151241180714,"3_2_7EP_186"
"X3_2_7_3_EP",5.80832679699031,"3_2_7EP_186"
"X3_2_7_4_EP",1.69952908799355,"3_2_7EP_186"
"X3_2_7_5_EP",7.77774225121666,"3_2_7EP_186"
"X3_2_7_6_EP",8.34913002403374,"3_2_7EP_186"
"X3_2_7_7_EP",4.00918830732056,"3_2_7EP_186"
"X3_2_7_8_EP",6.22217638301841,"3_2_7EP_186"
"X3_2_7_9_EP",2.07354890431695,"3_2_7EP_186"
"X3_3_1_1_EP",4.2065075971315,"3_3_1EP_187"
"X3_3_1_10_EP",1.50604278853056,"3_3_1EP_187"
"X3_3_1_2_EP",1.94806717121119,"3_3_1EP_187"
"X3_3_1_3_EP",2.71342246679545,"3_3_1EP_187"
"X3_3_1_4_EP",5.66120894876193,"3_3_1EP_187"
"X3_3_1_5_EP",0.959938071226681,"3_3_1EP_187"
"X3_3_1_6_EP",8.16653184306283,"3_3_1EP_187"
"X3_3_1_7_EP",2.03827706585752,"3_3_1EP_187"
"X3_3_1_8_EP",2.65541794815515,"3_3_1EP_187"
"X3_3_1_9_EP",5.01277353956097,"3_3_1EP_187"
"X3_3_2_1_EP",8.35081393748824,"3_3_2EP_188"
"X3_3_2_10_EP",3.36714098883117,"3_3_2EP_188"
"X3_3_2_2_EP",8.04346326323617,"3_3_2EP_188"
"X3_3_2_3_EP",3.98280299137285,"3_3_2EP_188"
"X3_3_2_4_EP",1.6335109771255,"3_3_2EP_188"
"X3_3_2_5_EP",2.06516412586838,"3_3_2EP_188"
"X3_3_2_6_EP",4.34336806381734,"3_3_2EP_188"
"X3_3_2_7_EP",8.31559937306142,"3_3_2EP_188"
"X3_3_2_8_EP",7.61639500511086,"3_3_2EP_188"
"X3_3_2_9_EP",1.74668946894289,"3_3_2EP_188"
"X3_3_3_1_EP",8.05555701684058,"3_3_3EP_189"
"X3_3_3_10_EP",7.97895771046107,"3_3_3EP_189"
"X3_3_3_2_EP",7.03812284085662,"3_3_3EP_189"
"X3_3_3_3_EP",7.03538352537287,"3_3_3EP_189"
"X3_3_3_4_EP",1.62342296491728,"3_3_3EP_189"
"X3_3_3_5_EP",6.32238917417132,"3_3_3EP_189"
"X3_3_3_6_EP",6.16986292461323,"3_3_3EP_189"
"X3_3_3_7_EP",1.214478118606,"3_3_3EP_189"
"X3_3_3_8_EP",3.21201627620121,"3_3_3EP_189"
"X3_3_3_9_EP",5.46450227044585,"3_3_3EP_189"
"X3_3_4_1_EP",7.01050383191193,"3_3_4EP_190"
"X3_3_4_2_EP",2.43969479624979,"3_3_4EP_190"
"X3_3_4_3_EP",5.06309715040212,"3_3_4EP_190"
"X3_3_4_4_EP",1.80012497356319,"3_3_4EP_190"
"X3_3_4_5_EP",1.88946384722577,"3_3_4EP_190"
"X3_3_4_6_EP",0.878498887320901,"3_3_4EP_190"
"X3_3_4_7_EP",6.5620153207158,"3_3_4EP_190"
"X3_3_4_8_EP",2.57695081730665,"3_3_4EP_190"
"X3_3_4_9_EP",1.31749331138816,"3_3_4EP_190"
"X3_3_5_1_EP",5.81651715755127,"3_3_5EP_191"
"X3_3_5_10_EP",2.48271075831313,"3_3_5EP_191"
"X3_3_5_2_EP",1.53981105608476,"3_3_5EP_191"
"X3_3_5_3_EP",4.66567115494893,"3_3_5EP_191"
"X3_3_5_4_EP",3.79944633761966,"3_3_5EP_191"
"X3_3_5_5_EP",0.612913337063101,"3_3_5EP_191"
"X3_3_5_6_EP",6.37213845700791,"3_3_5EP_191"
"X3_3_5_7_EP",1.26512640972313,"3_3_5EP_191"
"X3_3_5_8_EP",3.40592053140625,"3_3_5EP_191"
"X3_3_5_9_EP",1.71293034875632,"3_3_5EP_191"
"X3_3_6_1_EP",5.72495007029601,"3_3_6EP_192"
"X3_3_6_10_EP",3.85568611013355,"3_3_6EP_192"
"X3_3_6_2_EP",2.27831082919784,"3_3_6EP_192"
"X3_3_6_3_EP",1.70349074262212,"3_3_6EP_192"
"X3_3_6_4_EP",4.7859960455476,"3_3_6EP_192"
"X3_3_6_5_EP",4.33572631129005,"3_3_6EP_192"
"X3_3_6_6_EP",3.8066072079348,"3_3_6EP_192"
"X3_3_6_7_EP",6.29066713587009,"3_3_6EP_192"
"X3_3_6_8_EP",1.35293445586578,"3_3_6EP_192"
"X3_3_6_9_EP",2.35824031514824,"3_3_6EP_192"
"X3_3_7_1_EP",5.03408134099548,"3_3_7EP_193"
"X3_3_7_10_EP",7.55861516302958,"3_3_7EP_193"
"X3_3_7_2_EP",7.21271966821449,"3_3_7EP_193"
"X3_3_7_3_EP",4.00069108136182,"3_3_7EP_193"
"X3_3_7_4_EP",3.90643572574758,"3_3_7EP_193"
"X3_3_7_5_EP",7.58253228294022,"3_3_7EP_193"
"X3_3_7_6_EP",7.31614645354602,"3_3_7EP_193"
"X3_3_7_7_EP",1.00323905282918,"3_3_7EP_193"
"X3_3_7_8_EP",3.00855965357581,"3_3_7EP_193"
"X3_3_7_9_EP",3.65734808356,"3_3_7EP_193"
"X4_1_1_1_EP",1.58161793408942,"4_1_1EP_194"
"X4_1_1_10_EP",4.67910951083033,"4_1_1EP_194"
"X4_1_1_2_EP",7.57547025531572,"4_1_1EP_194"
"X4_1_1_3_EP",2.45270632725662,"4_1_1EP_194"
"X4_1_1_4_EP",2.75877331227277,"4_1_1EP_194"
"X4_1_1_5_EP",2.7363208285435,"4_1_1EP_194"
"X4_1_1_6_EP",7.78677861134694,"4_1_1EP_194"
"X4_1_1_7_EP",5.66772253530005,"4_1_1EP_194"
"X4_1_1_8_EP",8.14875890865377,"4_1_1EP_194"
"X4_1_1_9_EP",7.55268604166643,"4_1_1EP_194"
"X4_1_2_1_EP",1.58861559253699,"4_1_2EP_195"
"X4_1_2_10_EP",1.6835670138063,"4_1_2EP_195"
"X4_1_2_3_EP",4.35047752410794,"4_1_2EP_195"
"X4_1_2_4_EP",1.48455491469245,"4_1_2EP_195"
"X4_1_2_5_EP",0.696240503041916,"4_1_2EP_195"
"X4_1_2_6_EP",2.84196327797403,"4_1_2EP_195"
"X4_1_2_7_EP",8.13111720481492,"4_1_2EP_195"
"X4_1_2_8_EP",7.89606258094133,"4_1_2EP_195"
"X4_1_2_9_EP",8.34253191091521,"4_1_2EP_195"
"X4_1_3_1_EP",5.71181143972514,"4_1_3EP_196"
"X4_1_3_10_EP",6.72050210560353,"4_1_3EP_196"
"X4_1_3_2_EP",1.54541047465978,"4_1_3EP_196"
"X4_1_3_3_EP",3.63493327410632,"4_1_3EP_196"
"X4_1_3_4_EP",1.98449618612297,"4_1_3EP_196"
"X4_1_3_5_EP",8.35839512891978,"4_1_3EP_196"
"X4_1_3_6_EP",3.42752626366261,"4_1_3EP_196"
"X4_1_3_7_EP",8.13637645950064,"4_1_3EP_196"
"X4_1_3_8_EP",1.93931633101899,"4_1_3EP_196"
"X4_1_3_9_EP",6.68365774927612,"4_1_3EP_196"
"X4_1_4_1_EP",1.98357362827466,"4_1_4EP_197"
"X4_1_4_10_EP",8.35023643097272,"4_1_4EP_197"
"X4_1_4_2_EP",5.57801619500121,"4_1_4EP_197"
"X4_1_4_3_EP",1.70762585796828,"4_1_4EP_197"
"X4_1_4_4_EP",1.93097955367435,"4_1_4EP_197"
"X4_1_4_5_EP",6.60316184467571,"4_1_4EP_197"
"X4_1_4_6_EP",7.87248822756147,"4_1_4EP_197"
"X4_1_4_7_EP",7.89681482797053,"4_1_4EP_197"
"X4_1_4_8_EP",4.64858349045971,"4_1_4EP_197"
"X4_1_4_9_EP",2.32964131170329,"4_1_4EP_197"
"X4_1_5_1_EP",2.71342246679545,"4_1_5EP_198"
"X4_1_5_10_EP",4.82531098713447,"4_1_5EP_198"
"X4_1_5_2_EP",1.71635900407546,"4_1_5EP_198"
"X4_1_5_3_EP",2.0481941461857,"4_1_5EP_198"
"X4_1_5_4_EP",1.93988590820954,"4_1_5EP_198"
"X4_1_5_5_EP",6.48022128833849,"4_1_5EP_198"
"X4_1_5_6_EP",2.48271075831313,"4_1_5EP_198"
"X4_1_5_7_EP",1.14952496482845,"4_1_5EP_198"
"X4_1_5_8_EP",8.33601870593462,"4_1_5EP_198"
"X4_1_5_9_EP",2.66803217088308,"4_1_5EP_198"
"X4_1_6_1_EP",7.31791616904623,"4_1_6EP_199"
"X4_1_6_10_EP",3.80142720234381,"4_1_6EP_199"
"X4_1_6_2_EP",6.98156924822098,"4_1_6EP_199"
"X4_1_6_3_EP",5.29677056290304,"4_1_6EP_199"
"X4_1_6_4_EP",7.97789478491937,"4_1_6EP_199"
"X4_1_6_5_EP",3.38363525696937,"4_1_6EP_199"
"X4_1_6_6_EP",6.86586480861879,"4_1_6EP_199"
"X4_1_6_7_EP",6.61185791690157,"4_1_6EP_199"
"X4_1_6_8_EP",4.99834958873941,"4_1_6EP_199"
"X4_1_6_9_EP",7.50016361258119,"4_1_6EP_199"
"X4_1_7_1_EP",8.35081393748824,"4_1_7EP_200"
"X4_1_7_10_EP",7.37888910911395,"4_1_7EP_200"
"X4_1_7_2_EP",7.8664445583013,"4_1_7EP_200"
"X4_1_7_3_EP",7.25423024394449,"4_1_7EP_200"
"X4_1_7_4_EP",8.34451547398252,"4_1_7EP_200"
"X4_1_7_5_EP",7.34912912300475,"4_1_7EP_200"
"X4_1_7_6_EP",6.20521437726775,"4_1_7EP_200"
"X4_1_7_7_EP",6.59102106982007,"4_1_7EP_200"
"X4_1_7_8_EP",3.0784402231824,"4_1_7EP_200"
"X4_1_7_9_EP",2.92522397114203,"4_1_7EP_200"
"X4_2_1_1_EP",8.34419270463185,"4_2_1EP_201"
"X4_2_1_10_EP",4.44789712582055,"4_2_1EP_201"
"X4_2_1_2_EP",3.8814005925677,"4_2_1EP_201"
"X4_2_1_3_EP",7.53287984502945,"4_2_1EP_201"
"X4_2_1_4_EP",5.80953286766739,"4_2_1EP_201"
"X4_2_1_5_EP",1.29697219625215,"4_2_1EP_201"
"X4_2_1_6_EP",8.35670453698124,"4_2_1EP_201"
"X4_2_1_7_EP",3.00855965357581,"4_2_1EP_201"
"X4_2_1_8_EP",4.65247327572025,"4_2_1EP_201"
"X4_2_1_9_EP",3.49130463426311,"4_2_1EP_201"
"X4_2_2_1_EP",2.56939056692152,"4_2_2EP_202"
"X4_2_2_10_EP",2.58868150492096,"4_2_2EP_202"
"X4_2_2_2_EP",1.74668946894289,"4_2_2EP_202"
"X4_2_2_3_EP",2.32151241180714,"4_2_2EP_202"
"X4_2_2_4_EP",0.755762352862084,"4_2_2EP_202"
"X4_2_2_5_EP",3.31646771048697,"4_2_2EP_202"
"X4_2_2_6_EP",2.29448079837551,"4_2_2EP_202"
"X4_2_2_7_EP",0.958460353575495,"4_2_2EP_202"
"X4_2_2_8_EP",1.17740597714165,"4_2_2EP_202"
"X4_2_2_9_EP",6.86586480861879,"4_2_2EP_202"
"X4_2_3_1_EP",2.20915685674623,"4_2_3EP_203"
"X4_2_3_10_EP",3.08535385692115,"4_2_3EP_203"
"X4_2_3_2_EP",2.03779244909664,"4_2_3EP_203"
"X4_2_3_3_EP",1.98961840337033,"4_2_3EP_203"
"X4_2_3_4_EP",2.22877018670634,"4_2_3EP_203"
"X4_2_3_5_EP",8.35475114154467,"4_2_3EP_203"
"X4_2_3_6_EP",0.746418520119545,"4_2_3EP_203"
"X4_2_3_7_EP",7.61014517420611,"4_2_3EP_203"
"X4_2_3_8_EP",1.93175695791221,"4_2_3EP_203"
"X4_2_3_9_EP",8.35771912437409,"4_2_3EP_203"
"X4_2_4_1_EP",2.94574316107028,"4_2_4EP_204"
"X4_2_4_10_EP",2.15221867377162,"4_2_4EP_204"
"X4_2_4_2_EP",2.38525176297181,"4_2_4EP_204"
"X4_2_4_3_EP",7.21336214590277,"4_2_4EP_204"
"X4_2_4_4_EP",3.80796758091982,"4_2_4EP_204"
"X4_2_4_5_EP",4.89707766662174,"4_2_4EP_204"
"X4_2_4_6_EP",7.04359490262959,"4_2_4EP_204"
"X4_2_4_7_EP",4.70781453836075,"4_2_4EP_204"
"X4_2_4_8_EP",4.25103824175206,"4_2_4EP_204"
"X4_2_4_9_EP",4.99834958873941,"4_2_4EP_204"
"X4_2_5_1_EP",2.34593348708031,"4_2_5EP_205"
"X4_2_5_10_EP",5.45749808868625,"4_2_5EP_205"
"X4_2_5_2_EP",2.8061429615969,"4_2_5EP_205"
"X4_2_5_3_EP",5.17141718766596,"4_2_5EP_205"
"X4_2_5_4_EP",5.76899637907029,"4_2_5EP_205"
"X4_2_5_5_EP",8.35807046981881,"4_2_5EP_205"
"X4_2_5_6_EP",7.562112827896,"4_2_5EP_205"
"X4_2_5_7_EP",5.80154018235054,"4_2_5EP_205"
"X4_2_5_9_EP",3.08774845826453,"4_2_5EP_205"
"X4_2_6_1_EP",1.14569368165045,"4_2_6EP_206"
"X4_2_6_10_EP",3.64964890356697,"4_2_6EP_206"
"X4_2_6_2_EP",1.79086381651043,"4_2_6EP_206"
"X4_2_6_3_EP",3.37748550095583,"4_2_6EP_206"
"X4_2_6_4_EP",7.73649420323448,"4_2_6EP_206"
"X4_2_6_5_EP",5.20269301501552,"4_2_6EP_206"
"X4_2_6_6_EP",2.21874631522892,"4_2_6EP_206"
"X4_2_6_7_EP",3.00675345076867,"4_2_6EP_206"
"X4_2_6_8_EP",4.2565268429581,"4_2_6EP_206"
"X4_2_6_9_EP",1.1465247255645,"4_2_6EP_206"
"X4_2_7_1_EP",3.36345740955157,"4_2_7EP_207"
"X4_2_7_10_EP",1.237274843932,"4_2_7EP_207"
"X4_2_7_2_EP",5.71395212281719,"4_2_7EP_207"
"X4_2_7_3_EP",8.32439327949362,"4_2_7EP_207"
"X4_2_7_4_EP",3.37648881155268,"4_2_7EP_207"
"X4_2_7_6_EP",4.47264060669507,"4_2_7EP_207"
"X4_2_7_7_EP",3.41210584059659,"4_2_7EP_207"
"X4_2_7_8_EP",3.05919251871944,"4_2_7EP_207"
"X4_2_7_9_EP",1.55286793467017,"4_2_7EP_207"
"X4_3_1_1_EP",2.68583946871947,"4_3_1EP_208"
"X4_3_1_10_EP",5.86011619355297,"4_3_1EP_208"
"X4_3_1_3_EP",4.38198667133082,"4_3_1EP_208"
"X4_3_1_4_EP",3.62185607078613,"4_3_1EP_208"
"X4_3_1_5_EP",7.72829690932969,"4_3_1EP_208"
"X4_3_1_6_EP",4.05141891255056,"4_3_1EP_208"
"X4_3_1_7_EP",4.66011160279227,"4_3_1EP_208"
"X4_3_1_9_EP",2.2637316068003,"4_3_1EP_208"
"X4_3_2_1_EP",2.9420493356851,"4_3_2EP_209"
"X4_3_2_10_EP",2.51568439991449,"4_3_2EP_209"
"X4_3_2_2_EP",4.66233611603469,"4_3_2EP_209"
"X4_3_2_4_EP",7.83015961693711,"4_3_2EP_209"
"X4_3_2_5_EP",2.27327028159047,"4_3_2EP_209"
"X4_3_2_6_EP",1.37222388678783,"4_3_2EP_209"
"X4_3_2_7_EP",5.51700026990063,"4_3_2EP_209"
"X4_3_2_8_EP",3.60812045631406,"4_3_2EP_209"
"X4_3_2_9_EP",1.45612104932829,"4_3_2EP_209"
"X4_3_3_10_EP",6.28080381646429,"4_3_3EP_210"
"X4_3_3_2_EP",2.98155437871726,"4_3_3EP_210"
"X4_3_3_3_EP",2.00177724161651,"4_3_3EP_210"
"X4_3_3_4_EP",2.49415533151917,"4_3_3EP_210"
"X4_3_3_5_EP",2.41348371442853,"4_3_3EP_210"
"X4_3_3_6_EP",2.81055111664732,"4_3_3EP_210"
"X4_3_3_7_EP",1.74956846910485,"4_3_3EP_210"
"X4_3_3_8_EP",4.67873331568847,"4_3_3EP_210"
"X4_3_3_9_EP",2.57636983686014,"4_3_3EP_210"
"X4_3_4_1_EP",6.35109185604752,"4_3_4EP_211"
"X4_3_4_10_EP",1.1404619973605,"4_3_4EP_211"
"X4_3_4_2_EP",3.57245967881556,"4_3_4EP_211"
"X4_3_4_3_EP",7.76014733595419,"4_3_4EP_211"
"X4_3_4_4_EP",0.820569274760762,"4_3_4EP_211"
"X4_3_4_5_EP",6.67349932552187,"4_3_4EP_211"
"X4_3_4_6_EP",8.01540026213178,"4_3_4EP_211"
"X4_3_4_7_EP",3.57273216169524,"4_3_4EP_211"
"X4_3_4_8_EP",3.47776200418142,"4_3_4EP_211"
"X4_3_4_9_EP",7.86264270693671,"4_3_4EP_211"
"X4_3_5_1_EP",2.46713545601735,"4_3_5EP_212"
"X4_3_5_10_EP",6.96547027480057,"4_3_5EP_212"
"X4_3_5_2_EP",4.74107157639955,"4_3_5EP_212"
"X4_3_5_3_EP",3.16631162537395,"4_3_5EP_212"
"X4_3_5_5_EP",6.10257754198722,"4_3_5EP_212"
"X4_3_5_6_EP",5.93527237932859,"4_3_5EP_212"
"X4_3_5_7_EP",6.89420535335936,"4_3_5EP_212"
"X4_3_5_8_EP",7.52427275332038,"4_3_5EP_212"
"X4_3_5_9_EP",5.90857370439136,"4_3_5EP_212"
"X4_3_6_1_EP",6.82356697159554,"4_3_6EP_213"
"X4_3_6_10_EP",2.42767839667426,"4_3_6EP_213"
"X4_3_6_2_EP",7.51929939235159,"4_3_6EP_213"
"X4_3_6_3_EP",4.41612613685055,"4_3_6EP_213"
"X4_3_6_4_EP",3.18571944935805,"4_3_6EP_213"
"X4_3_6_5_EP",7.52915743878627,"4_3_6EP_213"
"X4_3_6_6_EP",5.67912811642162,"4_3_6EP_213"
"X4_3_6_7_EP",2.30088224291785,"4_3_6EP_213"
"X4_3_6_8_EP",6.08890535251723,"4_3_6EP_213"
"X4_3_6_9_EP",1.35005987252064,"4_3_6EP_213"
"X4_3_7_1_EP",0.519527937196018,"4_3_7EP_214"
"X4_3_7_10_EP",0.669734184173705,"4_3_7EP_214"
"X4_3_7_2_EP",8.05342472450011,"4_3_7EP_214"
"X4_3_7_4_EP",8.15444667868515,"4_3_7EP_214"
"X4_3_7_5_EP",7.99497600916888,"4_3_7EP_214"
"X4_3_7_6_EP",4.83625564860321,"4_3_7EP_214"
"X4_3_7_7_EP",8.29310936072272,"4_3_7EP_214"
"X4_3_7_8_EP",7.25956233831547,"4_3_7EP_214"
"X4_3_7_9_EP",3.85550038423871,"4_3_7EP_214"
"X5_1_1_1_EP",8.32028504565511,"5_1_1EP_215"
"X5_1_1_10_EP",0.681906245926869,"5_1_1EP_215"
"X5_1_1_2_EP",0.839504879488829,"5_1_1EP_215"
"X5_1_1_3_EP",8.221813607228,"5_1_1EP_215"
"X5_1_1_4_EP",1.44068290535866,"5_1_1EP_215"
"X5_1_1_5_EP",8.19930483503821,"5_1_1EP_215"
"X5_1_1_6_EP",3.5386210366774,"5_1_1EP_215"
"X5_1_1_7_EP",5.64672327140774,"5_1_1EP_215"
"X5_1_1_8_EP",7.4522738368449,"5_1_1EP_215"
"X5_1_1_9_EP",7.30202858408536,"5_1_1EP_215"
"X5_1_2_1_EP",7.9547204285503,"5_1_2EP_216"
"X5_1_2_10_EP",3.90267407962327,"5_1_2EP_216"
"X5_1_2_2_EP",2.59688224166276,"5_1_2EP_216"
"X5_1_2_3_EP",8.21160114116968,"5_1_2EP_216"
"X5_1_2_4_EP",8.15053708828343,"5_1_2EP_216"
"X5_1_2_5_EP",8.27216100757253,"5_1_2EP_216"
"X5_1_2_6_EP",8.25761430831419,"5_1_2EP_216"
"X5_1_2_7_EP",5.03783619436676,"5_1_2EP_216"
"X5_1_2_8_EP",8.16804065606391,"5_1_2EP_216"
"X5_1_2_9_EP",8.31696793555446,"5_1_2EP_216"
"X5_1_3_1_EP",5.30188602283881,"5_1_3EP_217"
"X5_1_3_10_EP",7.2801462785811,"5_1_3EP_217"
"X5_1_3_2_EP",4.45287492072689,"5_1_3EP_217"
"X5_1_3_3_EP",6.60523370241689,"5_1_3EP_217"
"X5_1_3_4_EP",7.49024657633788,"5_1_3EP_217"
"X5_1_3_5_EP",8.05141437214771,"5_1_3EP_217"
"X5_1_3_6_EP",7.79725407881223,"5_1_3EP_217"
"X5_1_3_7_EP",8.13950937638856,"5_1_3EP_217"
"X5_1_3_8_EP",3.70163527899434,"5_1_3EP_217"
"X5_1_3_9_EP",4.86127728947477,"5_1_3EP_217"
"X5_1_4_1_EP",1.04532940452659,"5_1_4EP_218"
"X5_1_4_10_EP",6.8261253191486,"5_1_4EP_218"
"X5_1_4_2_EP",7.45100631179849,"5_1_4EP_218"
"X5_1_4_3_EP",1.8139344913414,"5_1_4EP_218"
"X5_1_4_4_EP",3.54903116848781,"5_1_4EP_218"
"X5_1_4_5_EP",8.21612460160048,"5_1_4EP_218"
"X5_1_4_6_EP",8.16047390428384,"5_1_4EP_218"
"X5_1_4_7_EP",8.16081551302363,"5_1_4EP_218"
"X5_1_4_8_EP",7.92463279140546,"5_1_4EP_218"
"X5_1_4_9_EP",8.15866119473112,"5_1_4EP_218"
"X5_2_1_1_EP",1.2095128292791,"5_2_1EP_219"
"X5_2_1_10_EP",8.0699223337498,"5_2_1EP_219"
"X5_2_1_2_EP",7.7664038895891,"5_2_1EP_219"
"X5_2_1_3_EP",7.71126169483445,"5_2_1EP_219"
"X5_2_1_4_EP",7.70966395395778,"5_2_1EP_219"
"X5_2_1_5_EP",7.89188572514387,"5_2_1EP_219"
"X5_2_1_6_EP",3.66232114305945,"5_2_1EP_219"
"X5_2_1_7_EP",7.57311298616539,"5_2_1EP_219"
"X5_2_1_8_EP",7.70896138596068,"5_2_1EP_219"
"X5_2_1_9_EP",0.967242658146831,"5_2_1EP_219"
"X5_2_2_1_EP",2.16700825722581,"5_2_2EP_220"
"X5_2_2_10_EP",7.83402282098615,"5_2_2EP_220"
"X5_2_2_2_EP",7.93673399725462,"5_2_2EP_220"
"X5_2_2_3_EP",7.05968972914976,"5_2_2EP_220"
"X5_2_2_4_EP",4.96518810463117,"5_2_2EP_220"
"X5_2_2_5_EP",1.49342159180755,"5_2_2EP_220"
"X5_2_2_6_EP",3.85320588875629,"5_2_2EP_220"
"X5_2_2_7_EP",8.08780935092389,"5_2_2EP_220"
"X5_2_2_8_EP",3.6027843581086,"5_2_2EP_220"
"X5_2_2_9_EP",7.98545402402139,"5_2_2EP_220"
"X5_2_3_1_EP",7.9028819790027,"5_2_3EP_221"
"X5_2_3_10_EP",8.06211826351057,"5_2_3EP_221"
"X5_2_3_2_EP",8.33084680274143,"5_2_3EP_221"
"X5_2_3_3_EP",8.07694652369872,"5_2_3EP_221"
"X5_2_3_4_EP",7.7355870548507,"5_2_3EP_221"
"X5_2_3_5_EP",7.61569680277627,"5_2_3EP_221"
"X5_2_3_6_EP",8.26763972921448,"5_2_3EP_221"
"X5_2_3_7_EP",7.77697225614075,"5_2_3EP_221"
"X5_2_3_8_EP",8.34742181739814,"5_2_3EP_221"
"X5_2_3_9_EP",5.51332687129592,"5_2_3EP_221"
"X5_2_4_1_EP",2.13370027126537,"5_2_4EP_222"
"X5_2_4_10_EP",7.03409412887166,"5_2_4EP_222"
"X5_2_4_2_EP",7.18073903311743,"5_2_4EP_222"
"X5_2_4_3_EP",3.35216483163941,"5_2_4EP_222"
"X5_2_4_4_EP",7.04969613404317,"5_2_4EP_222"
"X5_2_4_5_EP",6.53826854176752,"5_2_4EP_222"
"X5_2_4_6_EP",7.48836050795278,"5_2_4EP_222"
"X5_2_4_7_EP",7.13833532411924,"5_2_4EP_222"
"X5_2_4_8_EP",6.56421165611233,"5_2_4EP_222"
"X5_2_4_9_EP",7.85314092740567,"5_2_4EP_222"
"X5_2_5_1_EP",7.88637268384212,"5_2_5EP_223"
"X5_2_5_10_EP",7.35008843714331,"5_2_5EP_223"
"X5_2_5_2_EP",7.94271358499967,"5_2_5EP_223"
"X5_2_5_3_EP",7.10537153293689,"5_2_5EP_223"
"X5_2_5_4_EP",7.17563400701863,"5_2_5EP_223"
"X5_2_5_5_EP",7.84470645612039,"5_2_5EP_223"
"X5_2_5_6_EP",7.46662073479783,"5_2_5EP_223"
"X5_2_5_7_EP",5.73778322733903,"5_2_5EP_223"
"X5_2_5_8_EP",4.37659692365571,"5_2_5EP_223"
"X5_2_5_9_EP",6.57648976384472,"5_2_5EP_223"
"X5_2_6_1_EP",7.21421232596622,"5_2_6EP_224"
"X5_2_6_10_EP",7.83250623113991,"5_2_6EP_224"
"X5_2_6_2_EP",8.34064646762993,"5_2_6EP_224"
"X5_2_6_3_EP",7.922852393633,"5_2_6EP_224"
"X5_2_6_4_EP",7.6774964615784,"5_2_6EP_224"
"X5_2_6_5_EP",2.50409898140626,"5_2_6EP_224"
"X5_2_6_6_EP",7.73679296940926,"5_2_6EP_224"
"X5_2_6_7_EP",8.35705179309046,"5_2_6EP_224"
"X5_2_6_8_EP",8.18583967673273,"5_2_6EP_224"
"X5_2_6_9_EP",4.41643109038292,"5_2_6EP_224"
"X5_2_7_1_EP",1.03686296431528,"5_2_7EP_225"
"X5_2_7_10_EP",7.82808736046894,"5_2_7EP_225"
"X5_2_7_2_EP",6.62815297978898,"5_2_7EP_225"
"X5_2_7_3_EP",7.31539528978771,"5_2_7EP_225"
"X5_2_7_4_EP",7.23841212382689,"5_2_7EP_225"
"X5_2_7_5_EP",4.01622574706647,"5_2_7EP_225"
"X5_2_7_6_EP",8.25501392545556,"5_2_7EP_225"
"X5_2_7_7_EP",0.767613956011255,"5_2_7EP_225"
"X5_2_7_8_EP",8.32678605721046,"5_2_7EP_225"
"X5_2_7_9_EP",7.79639907409459,"5_2_7EP_225"
"X5_3_1_1_EP",8.34016061202832,"5_3_1EP_226"
"X5_3_1_10_EP",6.90813285283605,"5_3_1EP_226"
"X5_3_1_2_EP",7.67617558457161,"5_3_1EP_226"
"X5_3_1_3_EP",1.0517927367787,"5_3_1EP_226"
"X5_3_1_4_EP",6.30940696846173,"5_3_1EP_226"
"X5_3_1_5_EP",8.29410427002717,"5_3_1EP_226"
"X5_3_1_6_EP",3.78076288319348,"5_3_1EP_226"
"X5_3_1_7_EP",7.97935749525678,"5_3_1EP_226"
"X5_3_1_8_EP",4.57465822131638,"5_3_1EP_226"
"X5_3_1_9_EP",2.88541226384919,"5_3_1EP_226"
"X5_3_2_1_EP",7.49712542657877,"5_3_2EP_227"
"X5_3_2_10_EP",6.10311419952627,"5_3_2EP_227"
"X5_3_2_2_EP",5.18410935024591,"5_3_2EP_227"
"X5_3_2_3_EP",8.34733612782513,"5_3_2EP_227"
"X5_3_2_4_EP",8.01532184479368,"5_3_2EP_227"
"X5_3_2_5_EP",8.21122242653866,"5_3_2EP_227"
"X5_3_2_6_EP",7.776859994136,"5_3_2EP_227"
"X5_3_2_7_EP",4.1992049401651,"5_3_2EP_227"
"X5_3_2_8_EP",2.48145913299127,"5_3_2EP_227"
"X5_3_2_9_EP",3.60296286719188,"5_3_2EP_227"
"X5_3_3_1_EP",8.34898560782154,"5_3_3EP_228"
