ID,Ambient_Humidity,Ambient_Temperature,Leaf_Angle,Leaf_Temp_Differential,LEF,Light_Intensity (PAR),NPQt,Phi2,PhiNO,PhiNPQ,Relative_Chlorophyll,time,label,taxon,thickness,thicknessReliable,absorbance_420,absorbance_530,absorbance_605,absorbance_650,absorbance_730,absorbance_850,absorbance_880,absorbance_940,angle,angle_direction,B,baseline,compass,compass_direction,contactless_temp,detector_read1,detector_read2,ecs_initial,ecs_max,ecs_r_squared,ECSt,flatten_slope,FmPrime,FoPrime,Fs,FvP/FmP,G,gH+,humidity,humidity2,light2_raw1,light2_raw2,light2_raw3,light6_raw1,light6_raw2,light6_raw3,light_intensity,light_intensity_raw,MPF_rsquared,MPF_slope,NPQt_MPF,NPQt_noMPF,Phi2_MPF,PhiNPQ_MPF,PhiNPQ_noMPF,pitch,pressure,pressure2,qL,qP,R,ratio_MPF/noMPF_Phi2,ratio_MPF/noMPF_PhiNO,ratio_MPF/noMPF_PhiNPQ,Rel_Chl_intensity,RFd,roll,SPAD_420,SPAD_420_intensity,SPAD_530,SPAD_530_intensity,SPAD_605,SPAD_605_intensity,SPAD_650,SPAD_650_intensity,SPAD_730,SPAD_730_intensity,SPAD_850,SPAD_850_intensity,SPAD_880,SPAD_880_intensity,spad_raw1,spad_raw2,spad_raw3,temperature,temperature2,TimeofDay,vH+,User,Device ID,Latitude,Longitude,Issues,note,photo,status
964984,34.71582,21.41,21.22,0.02,158.605,1139,1.205,0.309,0.313,0.377,24.07246948,8/24/18 13:47,7_1_4_2,Salix reticulata var. nana,0.38,Y,1.16,0.919,0.884,1.084,0.347,0.362,0.391,0.424,21.22,S,504,442.2073052,90,E,21.43,7625,8373,28774.91,28804.96,0.604507708,0.0005,0.0608,6608.866,2057,4563.8,0.689,535,10.7491,34.71582,36.691406,2232,13985.5,31149.5,11263.5,44752,44758.5,1139,2093,-0.997,-3629090.747,,,,,,21.15,682.835327,684.015137,0.203,0.449,1325,1.43938,0.72081,0.7683,1,0.448,-1.75,73.64,1,49.51,1,45.99,1,24.07,1,-7.7,1,-6.24,1,-3.32,1,66.02,59.24,42.9,21.41,21.299999,13.78416667,0.00004972,harrisonjg,01:12:37:24,,,,,,submitted
964983,39.15918,21.23,16.63,0.14,135.093,1159,1.281,0.259,0.325,0.416,16.33714061,8/24/18 13:51,7_1_4_3,Salix reticulata var. nana,0.3,Y,0.894,0.702,0.696,0.853,0.302,0.327,0.356,0.389,16.63,S,511,437.9282922,90,E,21.37,7562,14060,27754.88,27777.78,0.340821692,0.0004,0.0414,8982.365,2861,6655.7,0.681,542,14.7358,39.15918,40.932617,3800,23927,53349.5,12198,48477.5,48489.5,1159,2124,-0.998,-3614783.001,,,,,,16.45,681.789551,682.95752,0.163,0.38,1343,1.38413,0.79019,0.82773,1,0.35,-2.45,50.46,1,31.26,1,30.63,1,16.34,1,-8.75,1,-6.27,1,-3.39,1,46.38,39.39,23.01,21.23,21.139999,13.86305556,0.00002862,harrisonjg,01:12:37:24,,,,,,submitted
964982,38.077148,20.4,31.86,-0.35,157.988,865,1.382,0.406,0.249,0.345,24.43875542,8/24/18 13:56,7_1_4_4,Salix reticulata var. nana,0.43,Y,1.195,0.946,0.858,1.111,0.378,0.383,0.411,0.441,31.86,S,390,470.5982165,90,E,20.05,8043,7851,28690.44,28751.7,0.422940128,0.001,0.042,8215.589,2695,4881.1,0.672,413,20.5999,38.077148,40.015625,2100,13130.5,29258.5,10826,42888,42894,865,1593,-0.999,-5221403.844,,,,,,31.85,683.220947,684.318909,0.333,0.604,1006,1.31317,0.68776,0.74718,1,0.683,1.05,75.35,1,50.43,1,41.63,1,24.44,1,-6.31,1,-5.86,1,-3.02,1,66.95,60.13,43.77,20.4,20.280001,13.94611111,0.00004661,harrisonjg,01:12:37:24,,,,,,submitted
964981,34.636719,21.93,28.52,0.06,166.977,1097,0.701,0.338,0.389,0.273,16.90035447,8/24/18 14:01,7_1_4_5,Salix reticulata var. nana,0.27,Y,0.871,0.708,0.666,0.86,0.279,0.318,0.357,0.382,28.52,S,485,423.6649157,90,E,21.99,7352,13795,27584.02,27595.29,0.36928606,null,0.0537,9731.276,2515,6439.7,0.742,511,0,34.636719,35.737305,3743.5,23552.5,52522.5,12420,49364,49382,1097,2025,-0.993,-6262144.896,,,,,,28.19,683.212158,684.324829,0.178,0.456,1292,1.46589,0.63957,0.67796,1,0.511,-4.52,48.99,1,32.68,1,28.4,1,16.9,1,-10.24,1,-6.41,1,-2.48,1,47.81,40.86,24.48,21.93,21.780001,14.02861111,null,harrisonjg,01:12:37:24,,,,,,submitted
964980,39.010742,20.4,26.51,1.83,72.766,314,0.455,0.515,0.333,0.152,36.24655376,8/24/18 14:05,7_1_4_6,Salix reticulata var. nana,0.78,Y,1.86,1.068,1.127,1.461,0.362,0.421,0.427,0.492,26.51,SE,140,450.4936477,90,E,22.23,7747,5792,26617.94,26698.96,0.26244583,0.0013,0.022,15655.988,3596,7593.5,0.77,150,18.511,39.010742,40.644531,938,5766,12836,9643,38265.5,38282.5,314,554,-0.993,-5524515.364,,,,,,17.27,682.603271,683.732666,0.317,0.669,335,1.08943,0.7292,0.74866,1,1.062,20.43,136.82,1,57.64,1,63.56,1,36.25,1,-12.92,1,-7.02,1,-6.49,1,96.93,90.92,74.61,20.4,20.34,14.09472222,0.00007069,harrisonjg,01:12:37:24,,,,,,submitted
964979,39.515625,20.719999,11.38,1.140001,107.447,1347,5.381,0.177,0.129,0.694,6.817644742,8/24/18 14:09,7_1_4_7,Salix reticulata var. nana,0.45,Y,0.471,0.398,0.375,0.446,0.191,0.19,0.21,0.224,11.38,SW,588,357.7817005,90,E,21.86,6382,28562,26225.25,26231.01,0.203988044,null,0.046,1957.551,1109,1610.6,0.433,624,0,39.515625,40.731445,9703.5,61346.5,65535,17853.5,65535,65535,1347,2469,-1,-600193.003,,,,,,7.03,682.446533,683.593689,0.282,0.409,1566,1.51341,0.81891,0.90544,1,0.215,-8.98,24.74,1,17.41,1,15.1,1,6.82,1,-3.29,1,-3.44,1,-1.43,1,22.21,11.6,27.15,20.719999,20.59,14.16,null,harrisonjg,01:12:37:24,,,,,,submitted
964978,35.69043,20.27,15.47,0.78,91.779,491,1.975,0.415,0.197,0.388,0.736510437,8/24/18 14:13,7_1_4_8,Salix reticulata var. nana,0.26,Y,0.209,0.168,0.144,0.194,0.084,0.104,0.133,0.126,15.47,S,213,304.2600782,90,E,21.05,5594,48675,22175.42,22174.16,0.126453299,NA,0.0353,2028.233,768,1185.7,0.621,225,NA,35.69043,36.578125,17342,65535,61723,22361,65535,65535,491,874,-0.999,-803993.785,,,,,,15.35,682.297119,683.424072,0.433,0.669,541,1.15915,0.79905,0.84957,1,0.711,-1.93,8.27,1,4.13,1,1.74,1,0.74,1,-4.26,1,-2.26,1,0.7,1,6.77,8.73,29.76,20.27,20.18,14.22083333,NA,harrisonjg,01:12:37:24,,,3,,,submitted
964977,38.776367,19.58,16.57,0.47,75.371,677,1.128,0.247,0.354,0.399,17.10515951,8/24/18 14:16,7_1_4_9,Salix reticulata var. nana,0.32,Y,0.968,0.697,0.685,0.88,0.289,0.333,0.358,0.397,16.57,S,293,441.1884925,90,E,20.05,7610,14024,27436.75,27463.38,0.589852949,0.0008,0.0767,9191.895,2791,6917.8,0.696,311,21.4569,38.776367,40.387695,3570,22472.5,50118.5,11988,47612.5,47623,677,1213,-0.999,-2059583.036,,,,,,15.63,682.082825,683.217529,0.143,0.355,755,1.18717,0.8744,0.89462,1,0.329,5.56,57.11,1,30,1,28.78,1,17.11,1,-10.75,1,-6.39,1,-3.92,1,48.33,41.33,24.94,19.58,19.530001,14.27972222,0.00003501,harrisonjg,01:12:37:24,,,,,,submitted
964976,38.59668,21.01,15.84,-0.76,105.888,1429,2.145,0.165,0.266,0.57,18.72390705,8/24/18 14:20,7_1_4_10,Salix reticulata var. nana,0.25,Y,0.991,0.766,0.773,0.924,0.308,0.337,0.356,0.4,15.84,S,624,436.2302712,90,E,20.25,7537,12023,27299.72,27354.62,0.042185107,null,0.0044,6212.805,2435,5189.8,0.608,662,0,38.59668,39.740234,3228.5,20293,45251.5,11915,47310,47319,1429,2604,-0.999,-1655955.979,,,,,,15.82,681.993835,683.176697,0.127,0.271,1642,1.46473,0.8642,0.9005,1,0.197,0.68,59.1,1,36.59,1,37.29,1,18.72,1,-9.16,1,-6.23,1,-4.4,1,52.44,45.49,29.09,21.01,20.809999,14.34388889,null,harrisonjg,01:12:37:24,,,,,,submitted
964975,35.439453,19.299999,23.82,0.130001,69.711,1144,2.23,0.135,0.268,0.597,-1.40606538,8/24/18 14:31,7_1_5_1,Antennaria media,0.26,N,0.189,0.148,0.106,0.167,0.066,0.127,0.143,0.154,23.82,SE,504,302.4262155,90,E,19.43,5567,51289,21942.16,21933.55,0.149009093,NA,0.0457,1125.287,448,972.9,0.602,535,NA,35.439453,36.083984,18439,65535,62651.5,20977,65535,65535,1144,2094,-0.983,-259690.413,,,,,,19.89,682.356873,683.488586,0.104,0.225,1323,1.49908,0.88495,0.91659,1,0.157,13.39,3.52,1,-0.61,1,-4.79,1,-1.41,1,-8.76,1,-2.68,1,-1.11,1,1.33,8.73,29.11,19.299999,19.129999,14.52388889,NA,harrisonjg,01:12:37:24,,,3,,,submitted
964974,36.776367,20.540001,8.71,0.299999,88.838,1419,0.202,0.139,0.716,0.145,-0.972823946,8/24/18 14:37,7_1_5_2,Antennaria media,0.27,N,0.267,0.209,0.272,0.258,0.176,0.19,0.226,0.234,8.71,E,623,373.4714146,90,E,20.84,6613,44271,22040.59,22031.75,0.112481695,0,0.0295,3797.522,751,3269.2,0.802,660,0,36.776367,38.433594,14950,65535,65304.5,17444.5,65535,65535,1419,2596,-0.997,-968934.055,,,,,,2.33,682.924561,684.061951,0.04,0.173,1641,1.57844,0.69173,0.70197,1,0.162,8.39,3.33,1,-2.47,1,3.77,1,-0.97,1,-5.82,1,-4.45,1,-0.83,1,2.43,8.73,27.31,20.540001,20.389999,14.61833333,0,harrisonjg,01:12:37:24,,,2,,,submitted
964973,34.249023,20.57,18.39,0.38,169.277,1045,0.181,0.36,0.542,0.098,-1.059472233,8/24/18 14:40,7_1_5_3,Antennaria media,0.24,N,0.124,0.102,0.122,0.112,0.076,0.077,0.121,0.09,18.39,S,457,297.1963108,90,E,20.95,5490,57007,20175.75,20196.92,-0.008341498,NA,-0.0027,1471.503,287,941.8,0.805,485,NA,34.249023,35.201172,20920.5,65535,61197,24291,65535,65535,1045,1907,-0.999,-781305.616,,,,,,18.31,682.97937,684.119629,0.136,0.447,1204,1.30843,0.47437,0.4901,1,0.562,1.71,3.38,1,1.19,1,3.15,1,-1.06,1,-1.46,1,-1.33,1,3.11,1,2.21,8.73,30.13,20.57,20.450001,14.66722222,NA,harrisonjg,01:12:37:24,,,2,,,submitted
964972,39.505859,19.379999,5.12,1.560001,191.794,1255,0.66,0.34,0.398,0.263,-1.394249705,8/24/18 14:44,7_1_5_4,Antennaria media,0.16,N,0.089,0.075,0.059,0.073,0.022,0.052,0.077,0.06,5.12,SE,556,266.7677742,90,E,20.94,5042,60790,19873,19869.81,-0.010113303,NA,-0.0033,836.22,212,552.2,0.746,592,NA,39.505859,40.330078,22898,65535,60950.5,26071,65535,65535,1255,2331,-0.992,-575958.05,,,,,,2.53,682.221069,683.379395,0.175,0.455,1490,1.5216,0.61267,0.65175,1,0.514,4.46,2.97,1,1.52,1,-0.1,1,-1.39,1,-3.73,1,-0.78,1,1.74,1,1.36,8.73,30.3,19.379999,19.25,14.74,NA,harrisonjg,01:12:37:24,,,3,,,submitted
964971,34.044922,22.309999,21.07,-1.459999,171.088,1093,1.44,0.348,0.267,0.385,-1.504529342,8/24/18 14:47,7_1_5_5,Antennaria media,0.25,N,0.071,0.067,0.051,0.059,0.003,0.042,0.069,0.048,21.07,S,483,252.7081603,90,E,20.85,4835,62155,20241.02,20203.28,0.173041201,NA,0.0605,366.925,122,239.3,0.667,513,NA,34.044922,35.009766,23678.5,65535,60587.5,26785,65535,65535,1093,2001,-0.993,-226872.022,,,,,,20.18,682.193298,683.383423,0.267,0.522,1263,1.41422,0.69894,0.75815,1,0.533,6.17,2.27,1,1.87,1,0.33,1,-1.5,1,-4.47,1,-0.6,1,2.15,1,1.08,8.73,30.56,22.309999,22.129999,14.79638889,NA,harrisonjg,01:12:37:24,,,3,,,submitted
964970,32.435547,22.24,12.58,0.71,130.803,913,1.502,0.318,0.272,0.409,-0.240252068,8/24/18 14:54,7_1_5_7,Antennaria media,0.25,N,0.128,0.128,0.06,0.114,0.073,0.065,0.12,0.071,12.58,W,403,294.6832397,90,E,22.95,5453,54113,22383.74,22363.1,0.198506733,NA,0.0694,991.23,336,675.7,0.661,428,NA,32.435547,33.548828,20836.5,65535,60951,25375.5,65535,65535,913,1676,-0.996,-424310.45,,,,,,2.76,681.579529,682.71991,0.239,0.482,1061,1.28322,0.78476,0.82854,1,0.467,-12.27,5.66,1,5.65,1,-1.13,1,-0.24,1,0.17,1,-0.68,1,4.84,1,4.29,8.73,30.3,22.24,22.120001,14.905,NA,harrisonjg,01:12:37:24,,,3,,,submitted
964969,32.280273,21.450001,30.3,0.879999,164.96,784,0.765,0.468,0.302,0.231,-1.941709334,8/24/18 14:57,7_1_5_8,Antennaria media,0.22,N,0.056,0.053,0.052,0.045,-0.012,0.038,0.057,0.045,30.3,SW,342,243.6067677,90,E,22.33,4701,63982,19963.44,19992.54,0.087470075,NA,0.0326,227.374,60,121.1,0.734,363,NA,32.280273,33.212891,24423,65535,60443,26930.5,65535,65535,784,1427,-0.996,-134148.406,,,,,,17.04,681.682495,682.798462,0.318,0.637,900,1.2102,0.66349,0.70223,1,0.878,-25.45,1.02,1,0.73,1,0.64,1,-1.94,1,-5.7,1,-0.78,1,1.13,1,-0.03,8.73,30.67,21.450001,21.379999,14.95944444,NA,harrisonjg,01:12:37:24,,,2,,,submitted
964968,34.474609,20.690001,11.7,1.269999,142.359,912,0.336,0.347,0.489,0.164,-0.870421426,8/24/18 15:00,7_1_5_9,Antennaria media,0.27,N,0.15,0.125,0.128,0.138,0.083,0.093,0.134,0.112,11.7,W,392,304.5996824,90,E,21.96,5599,54391,22502.43,22496.21,0.045413998,NA,0.0162,1595.009,343,1041.7,0.785,416,NA,34.474609,35.806641,19703.5,65535,59057.5,23132.5,65535,65535,912,1640,-0.999,-650111.808,,,,,,-3.73,681.593689,682.731262,0.145,0.442,1026,1.22955,0.65951,0.67791,1,0.531,-11.1,3.82,1,1.34,1,1.61,1,-0.87,1,-2.88,1,-1.83,1,2.28,1,2.69,8.73,31.67,20.690001,20.629999,15.01083333,NA,harrisonjg,01:12:37:24,,,3,,,submitted
964967,58.357422,15.93,4.08,-0.98,15.463,63,0.216,0.545,0.374,0.081,3.347774714,8/25/18 10:46,7_2_1_1,Unknown fir,1.41,N,0.38,0.306,0.33,0.349,0.193,0.19,0.23,0.215,4.08,NE,27,373.9468605,90,E,14.95,6620,34790,24227.94,24198.12,0.269902437,0,0.0608,13521.635,2697,6146.7,0.801,29,0,58.357422,59.047852,12140.5,65535,65535,18239,65535,65535,63,107,-0.772,-642914.432,,,,,,-2.11,773.269348,774.413696,0.299,0.681,65,1.01046,0.91942,0.92227,1,1.2,3.5,16.5,1,9.16,1,11.54,1,3.35,1,-2.13,1,-2.49,1,1.48,1,13.4,8.73,27.15,15.93,15.79,10.77527778,0,harrisonjg,01:12:37:24,,,1,,,submitted
964966,57.951172,16.73,6.58,-1.14,16.2,66,0.218,0.545,0.373,0.081,11.16975187,8/25/18 10:53,7_2_1_2,Unknown fir,2.07,N,0.818,0.824,0.809,0.852,0.382,0.48,0.462,0.52,6.58,E,29,430.3890789,90,E,15.59,7451,10421,29863.85,29853.72,0.420013457,0,0.0572,20854.966,4165,9479.3,0.8,31,0,57.951172,58.6875,3807.5,23982,53525.5,9035,35690.5,35703,66,109,-0.932,-1990400.737,,,,,,1.86,773.240784,774.354675,0.299,0.682,63,1.01985,0.85895,0.86398,1,1.2,6.31,29.78,1,30.41,1,28.88,1,11.17,1,-13.82,1,-3.98,1,-5.82,1,33.26,25.99,9.57,16.73,16.6,10.88638889,0,harrisonjg,01:12:37:24,,,1,,,submitted
964965,56.628906,17.1,30.52,-0.87,12.6,55,0.35,0.509,0.364,0.127,1.717211501,8/25/18 11:02,7_2_1_3,Unknown fir,1.23,N,0.315,0.248,0.242,0.289,0.115,0.186,0.193,0.197,30.52,SE,23,338.831786,90,E,16.23,6103,39794,24619.19,24584.49,0.439601972,0,0.1138,13054.189,2828,6408.2,0.783,24,0,56.628906,57.391602,13924.5,65535,65535,19014,65535,65535,55,84,-0.688,-579788.756,,,,,,20.4,773.330383,774.467651,0.287,0.65,46,1.01175,0.94382,0.94697,1,1.037,23.21,11.87,1,5.13,1,4.56,1,1.72,1,-8.15,1,-1.11,1,-0.35,1,9.26,8.73,27.15,17.1,16.98,11.03777778,0,harrisonjg,01:12:37:24,,,2,,,submitted
964964,56.250977,17.42,13.6,-0.99,14.988,69,0.195,0.483,0.433,0.084,16.50256006,8/25/18 11:08,7_2_1_4,Unknown fir,1.59,N,1.103,1.074,1.013,1.06,0.547,0.541,0.535,0.592,13.6,S,29,465.8437576,90,E,16.43,7973,5858,29368.67,29377.3,0.078744803,0.0001,0.0084,21139.578,4158,10935.2,0.803,31,281.2998,56.250977,57.018555,2358,14779.5,32962,7642.5,30118.5,30127,69,109,-0.699,-932125.446,,,,,,13.43,773.307434,774.419128,0.228,0.601,61,1.0129,0.91658,0.91926,1,0.933,-2.16,51.04,1,48.19,1,42.02,1,16.5,1,-4.51,1,-5.12,1,-5.76,1,46.8,39.64,23.25,17.42,17.299999,11.13944444,3.20E-07,harrisonjg,01:12:37:24,,,,,,submitted
964963,54.958984,18.24,17.98,-1.35,17.809,72,0.262,0.55,0.357,0.094,1.961402127,8/25/18 11:15,7_2_1_5,Unknown fir,1.25,N,0.413,0.395,0.343,0.362,0.225,0.263,0.295,0.263,17.98,S,32,355.3365502,90,E,16.89,6346,28666,26218.73,26187.23,0.401393784,0,0.0965,8010.381,1646,3607.3,0.795,34,0,54.958984,55.741211,11781,65535,65535,16321.5,64957,64966,72,117,-0.959,-814363.275,,,,,,17.25,772.871094,774.064819,0.316,0.692,66,1.02046,0.87012,0.87566,1,1.221,5.13,14.98,1,13.17,1,7.97,1,1.96,1,-3.82,1,-0.03,1,3.21,1,9.88,8.34,26.78,18.24,18.120001,11.25277778,0,harrisonjg,01:12:37:24,,,2,,,submitted
964962,53.292969,18.67,30.97,-1.04,15.922,59,0.359,0.6,0.295,0.106,-0.047262702,8/25/18 11:22,7_2_1_6,Unknown fir,1.95,N,0.216,0.179,0.166,0.175,0.094,0.123,0.141,0.127,30.97,SE,26,262.8962863,90,E,17.63,4985,46961,22079.96,22067.46,0.271694781,NA,0.0773,2804.099,611,1122.4,0.782,27,NA,53.292969,54.05957,18131.5,65535,64048.5,22332.5,65535,65535,59,93,-0.77,-334868.915,,,,,,24.6,773.314453,774.488342,0.417,0.767,52,1.02169,0.86551,0.87324,1,1.498,19.43,8.91,1,5.27,1,3.9,1,-0.05,1,-3.26,1,-0.36,1,1.45,1,4.78,8.73,28.15,18.67,18.559999,11.38166667,NA,harrisonjg,01:12:37:24,,,3,,,submitted
964961,49.140625,19.08,5.6,-1.03,26.935,115,0.451,0.52,0.331,0.149,2.867270579,8/25/18 11:29,7_2_1_7,Unknown fir,1.42,N,0.542,0.421,0.474,0.516,0.344,0.32,0.352,0.395,5.6,E,52,402.3377718,90,E,18.05,7038,26820,26305.45,26316.97,0.072222937,null,0.0153,11011.083,2523,5280,0.771,56,0,49.140625,50.263672,8253.5,52183,65535,12054.5,47912,47912,115,209,-0.985,-1587229.255,,,,,,-1.62,773.36438,774.513611,0.323,0.675,131,1.03258,0.87376,0.88275,1,1.085,5.36,14.77,1,2.68,1,7.98,1,2.87,1,-5.11,1,-7.46,1,-4.22,1,12.18,5.02,13.55,19.08,18.969999,11.48722222,null,harrisonjg,01:12:37:24,,,,,,submitted
964960,46.674805,19.74,4.95,-1.35,8.43,32,0.214,0.585,0.341,0.073,8.944466325,8/25/18 11:36,7_2_1_8,Unknown fir,2.62,N,0.945,0.868,0.848,0.9,0.701,0.575,0.634,0.624,4.95,SE,15,440.3055216,90,E,18.39,7597,9559,30005.2,29996.73,0.22071082,0,0.0231,19325.751,3850,8011.7,0.801,16,0,46.674805,47.539062,3411,21456,47837,7107.5,28067.5,28073,32,53,-0.837,-2084275.981,,,,,,4.47,773.018127,774.167175,0.351,0.731,31,1.02006,0.83474,0.84055,1,1.412,2.12,32.05,1,24.44,1,22.35,1,8.94,1,7.7,1,-4.92,1,0.95,1,27.61,20.39,4.01,19.74,19.66,11.60944444,0,harrisonjg,01:12:37:24,,,1,,,submitted
964959,44.182617,19.889999,24.47,-0.349999,15.285,69,0.125,0.492,0.451,0.056,1.839306814,8/25/18 11:42,7_2_1_9,Unknown fir,0.87,N,0.408,0.375,0.336,0.383,0.172,0.256,0.284,0.288,24.47,S,31,343.2466406,90,E,19.54,6168,30154,26113.83,26101.38,0.267731996,0,0.0637,10997.148,2060,5583.4,0.813,33,0,44.182617,45.100586,11211,65535,65535,15419,61424,61420.5,69,114,-0.919,-784310.968,,,,,,23.15,773.239075,774.366943,0.224,0.606,66,1.01833,0.83743,0.84081,1,0.97,8.13,12,1,8.7,1,4.83,1,1.84,1,-11.53,1,-3.21,1,-0.36,1,9.57,5.91,24.34,19.889999,19.799999,11.70444444,0,harrisonjg,01:12:37:24,,,2,,,submitted
964958,43.057617,21.01,16.35,-0.57,25.001,183,0.285,0.304,0.542,0.155,4.332414336,8/25/18 11:50,7_2_1_10,Unknown fir,1.47,N,0.499,0.49,0.396,0.442,0.253,0.287,0.322,0.283,16.35,SE,83,387.7347911,90,E,20.44,6823,23066,26154.19,26163.83,0.084642353,null,0.0135,13075.211,2726,9105.6,0.792,88,0,43.057617,43.90332,9796,61902,65535,15589,62192.5,62205.5,183,336,-0.995,-1022540.971,,,,,,8.87,772.812256,773.876343,0.115,0.384,213,1.04299,0.90685,0.91117,1,0.436,13.79,21.63,1,20.67,1,11.26,1,4.33,1,-2.99,1,0.4,1,3.94,1,15.9,8.93,24.89,21.01,20.93,11.83805556,null,harrisonjg,01:12:37:24,,,,,,submitted
964957,41.837891,24.209999,26.75,-0.959999,64.968,422,0.371,0.342,0.48,0.178,47.34147302,8/25/18 12:11,7_2_2_1,Mahonia repens,0.92,Y,,1.178,1.315,1.731,0.411,0.416,0.453,0.48,26.75,SE,195,477.2544588,90,E,23.25,8141,4482,25465.13,25581.41,0.701828478,0.0022,0.0715,19749.32,4332,12992.7,0.781,208,22.9776,41.837891,43.271484,504,3023.5,6723,9912,39448,39445.5,422,805,-1,-5308407.987,,,,,,21.91,773.110779,774.175964,0.146,0.438,522,1.13884,0.76605,0.77994,1,0.52,15.73,190.72,1,69.8,1,83.55,1,47.34,1,-6.86,1,-6.38,1,-2.67,1,125.1,120.28,104,24.209999,24.18,12.19638889,0.00009511,harrisonjg,01:12:37:24,,,,,,submitted
964956,42.271484,22.9,14.48,-0.67,9.98,36,0.497,0.616,0.257,0.127,44.70263883,8/25/18 12:18,7_2_2_2,Mahonia repens,0.42,Y,,1.119,1.236,1.625,0.363,0.361,0.413,0.441,14.48,SE,17,479.4279257,90,E,22.23,8173,5183,26104.64,26124.23,-0.029431626,0,-0.0022,20771.436,4875,7974.9,0.765,18,0,42.271484,43.348633,643,3896.5,8665,10837.5,43164,43169.5,36,62,-0.976,-3629949.937,,,,,,9.94,773.003967,774.103455,0.492,0.805,38,1.02703,0.85584,0.86707,1,1.605,10.58,174.31,1,67.84,1,79.51,1,44.7,1,-7.74,1,-7.98,1,-2.78,1,118.4,113.17,96.89,22.9,22.85,12.30555556,0,harrisonjg,01:12:37:24,,,1,,,submitted
964955,41.244141,25.370001,13.93,-2.500001,126.502,1069,2.419,0.263,0.216,0.521,40.1614809,8/25/18 12:22,7_2_2_3,Mahonia repens,0.7,Y,,1.132,1.209,1.548,0.385,0.42,0.454,0.479,13.93,SW,474,479.3600049,90,E,22.87,8172,5066,25789.71,25941.36,-0.562399015,0.0025,-0.0466,8208.135,3382,6049.6,0.588,507,22.6841,41.244141,42.232422,768,4681,10407,9926,39436.5,39420.5,1069,2014,-0.989,-5058094.948,,,,,,7.29,772.858276,773.896729,0.25,0.447,1303,1.75356,0.70776,0.79295,1,0.357,-11.9,164.5,1,65.33,1,73.01,1,40.16,1,-9.37,1,-5.89,1,-2.52,1,106.87,101.28,84.99,25.370001,25.23,12.37555556,0.00010904,harrisonjg,01:12:37:24,,,,,,submitted
964954,36.43457,25.969999,26.72,-0.779999,94.41,620,0.887,0.338,0.351,0.311,17.96376526,8/25/18 12:27,7_2_2_4,Mahonia repens,0.41,Y,0.96,0.798,0.849,0.916,0.324,0.363,0.373,0.411,26.72,SW,280,422.9857073,90,E,25.19,7342,11409,29630.15,29690.5,0.201140258,0.0011,0.02,9066.762,2528,5998.7,0.721,298,24.5589,36.43457,36.950195,3291,20661,46030,11618,46253.5,46264.5,620,1169,-0.981,-5863795.028,,,,,,22.69,772.762085,773.768494,0.198,0.469,755,1.45674,0.66475,0.7087,1,0.511,-14.49,54.96,1,38.72,1,43.86,1,17.96,1,-8.69,1,-4.75,1,-3.77,1,50.51,43.73,27.37,25.969999,25.9,12.46194444,0.00004323,harrisonjg,01:12:37:24,,,,,,submitted
964953,34.878906,24.91,15.47,-0.2,21.276,77,0.536,0.614,0.251,0.135,39.42890902,8/25/18 12:30,7_2_2_5,Mahonia repens,0.66,Y,,1.045,1.151,1.506,0.361,0.384,0.429,0.456,15.47,E,33,458.032861,90,E,24.71,7858,6225,26872.37,26894.33,0.217284376,null,0.0156,15198.815,3639,5866.3,0.761,35,0,34.878906,36.314453,845,5183,11525,10465,41669,41676.5,77,125,-1,-5552745.368,,,,,,2.74,773.059082,774.178589,0.501,0.807,72,1.05897,0.7444,0.76575,1,1.591,15.23,166.87,1,58.86,1,69.47,1,39.43,1,-9.45,1,-7.18,1,-2.67,1,105.01,99.25,82.98,24.91,24.9,12.50694444,null,harrisonjg,01:12:37:24,,,,,,submitted
964952,38.339844,23.969999,18.31,-0.339999,43.613,167,0.415,0.58,0.296,0.123,27.67231193,8/25/18 12:33,7_2_2_6,Mahonia repens,0.71,Y,1.35,1.035,1.048,1.183,0.388,0.37,0.427,0.431,18.31,SE,73,474.6055461,90,E,23.63,8102,6353,28107.81,28158.25,0.34445297,0.0009,0.026,20112.949,4522,8440.4,0.775,79,7.1918,38.339844,39.4375,1779,11095,24705,11080,44092.5,44090.5,167,296,-0.994,-4300594.084,,,,,,11.98,773.229553,774.32373,0.401,0.749,182,1.03826,0.81475,0.82698,1,1.383,13.95,91.83,1,60.4,1,61.65,1,27.67,1,-4.36,1,-6.1,1,-0.46,1,75.16,68.65,52.31,23.969999,23.98,12.55777778,0.00012486,harrisonjg,01:12:37:24,,,,,,submitted
964951,37.53418,23.370001,22.79,-0.120001,25.926,95,0.57,0.606,0.251,0.143,28.04253643,8/25/18 12:36,7_2_2_7,Mahonia repens,0.27,Y,1.273,0.998,0.974,1.203,0.361,0.366,0.413,0.442,22.79,SE,40,435.890667,90,E,23.25,7532,7026,28667.59,28674.62,0.354968873,null,0.0319,16667.189,4057,6559.4,0.757,43,0,37.53418,38.452148,1697,10575,23569.5,10799,42967,42982,95,152,-0.989,-4905870.929,,,,,,14.52,773.235168,774.384399,0.496,0.802,85,1.04915,0.788,0.80673,1,1.541,17.76,83.04,1,55.54,1,53.15,1,28.04,1,-8.09,1,-7.61,1,-2.91,1,76.1,69.61,53.25,23.370001,23.360001,12.60666667,null,harrisonjg,01:12:37:24,,,,,,submitted
